cliente_sk,cliente_id,nombre_completo,edad,sexo,estado_civil,profesion,ingreso_mensual,ciudad,segmento_rfm,antiguedad_meses,fecha_registro,fecha_carga,prob_churn
1100,1100,Cándida Jover,19,F,Viudo,Médico,2225.85,Cusco,Clientes Regulares,69,2020-09-03,2026-06-28 16:57:12.401188,0.18
1101,1101,Rufina Garriga,59,F,Soltero,Ingeniero,3290.54,Trujillo,Clientes Regulares,34,2023-08-09,2026-06-28 16:57:12.401188,0.05
1102,1102,Melchor Conesa,21,M,Viudo,Médico,500.0,Lima,Campeones,4,2026-02-01,2026-06-28 16:57:12.401188,0.83
1103,1103,Narcisa Zapata,69,F,Conviviente,Abogado,6329.81,Iquitos,Clientes Regulares,12,2025-06-26,2026-06-28 16:57:12.401188,0.02
1104,1104,Teodoro Bermudez,32,M,Viudo,Administrador,1662.78,Lima,Campeones,96,2018-06-01,2026-06-28 16:57:12.401188,0.18
1105,1105,Raúl Cadenas,48,M,Casado,Ingeniero,3515.4,Lima,Clientes Regulares,95,2018-07-07,2026-06-28 16:57:12.401188,0.56
1106,1106,Luciano Blanch,58,M,Viudo,Economista,968.8,Lima,En Riesgo,60,2021-06-12,2026-06-28 16:57:12.401188,0.21
1107,1107,Fermín Carrera,71,M,Soltero,Enfermero,2611.46,Iquitos,,93,2018-09-19,2026-06-28 16:57:12.401188,0.96
1108,1108,Pedro Guardiola,69,M,Casado,Empresario,960.98,Trujillo,En Riesgo,72,2020-06-22,2026-06-28 16:57:12.401188,0.31
1109,1109,María Luisa Arregui,69,F,Soltero,Administrador,1243.57,Iquitos,Clientes Regulares,47,2022-07-05,2026-06-28 16:57:12.401188,0.8
1110,1110,Ovidio Nadal,52,M,Soltero,Economista,5701.13,Lima,Clientes Regulares,58,2021-08-10,2026-06-28 16:57:12.401188,0.06
1111,1111,Ana Baena,39,F,Casado,Independiente,1612.58,Chiclayo,Clientes Leales,85,2019-05-10,2026-06-28 16:57:12.401188,0.62
1112,1112,Chema Duran,28,M,Viudo,Contador,2060.0,Iquitos,Clientes Leales,52,2022-02-24,2026-06-28 16:57:12.401188,0.05
1113,1113,Noemí Tejedor,20,F,Casado,Ingeniero,3047.39,Piura,Clientes Leales,88,2019-02-14,2026-06-28 16:57:12.401188,0.1
1114,1114,Hector Rico,22,M,Soltero,Técnico,2434.29,Huancayo,En Riesgo,100,2018-01-30,2026-06-28 16:57:12.401188,0.13
1115,1115,Pastora Iriarte,55,F,Casado,Contador,1978.81,Lima,Clientes Regulares,45,2022-09-01,2026-06-28 16:57:12.401188,0.03
1116,1116,Clarisa Lladó,58,F,Viudo,Contador,2250.66,Lima,Clientes Regulares,31,2023-11-13,2026-06-28 16:57:12.401188,0.04
1117,1117,Bernabé Seco,57,M,Viudo,Economista,7646.85,Lima,En Riesgo,96,2018-06-04,2026-06-28 16:57:12.401188,0.24
1118,1118,Ema Rebollo,58,F,Soltero,Arquitecto,1746.6,Lima,Clientes Regulares,55,2021-11-25,2026-06-28 16:57:12.401188,0.02
1119,1119,Erasmo Juan,30,M,Conviviente,Comerciante,2039.91,Cusco,Clientes Regulares,30,2023-12-12,2026-06-28 16:57:12.401188,0.03
1120,1120,Seve Roda,50,M,Divorciado,Ingeniero,3396.13,Lima,En Riesgo,39,2023-03-17,2026-06-28 16:57:12.401188,0.06
1121,1121,Alejandra Nogués,25,F,Viudo,Abogado,3509.8,Lima,Clientes Leales,9,2025-09-07,2026-06-28 16:57:12.401188,0.07
1122,1122,Felicidad Perelló,60,F,Divorciado,Contador,3685.71,Chiclayo,Clientes Leales,94,2018-08-10,2026-06-28 16:57:12.401188,0.82
1123,1123,Rosario Bernal,34,F,Soltero,Médico,2652.45,Lima,Clientes Regulares,18,2024-12-01,2026-06-28 16:57:12.401188,0.02
1124,1124,Alex Alemany,52,M,Viudo,Arquitecto,910.68,Lima,Clientes Leales,80,2019-10-10,2026-06-28 16:57:12.401188,0.23
1125,1125,Julia Acedo,22,F,Conviviente,Economista,4817.73,Trujillo,Clientes Leales,4,2026-02-02,2026-06-28 16:57:12.401188,0.04
1126,1126,Pascuala Calderon,44,F,Casado,Independiente,908.86,Lima,Clientes Regulares,1,2026-05-19,2026-06-28 16:57:12.401188,0.02
1127,1127,Lupe Canals,38,M,Viudo,Contador,2168.05,Chiclayo,Clientes Regulares,88,2019-02-06,2026-06-28 16:57:12.401188,0.03
1128,1128,Lorena Palomares,75,F,Conviviente,Enfermero,1149.9,Lima,Clientes Regulares,91,2018-10-29,2026-06-28 16:57:12.401188,0.07
1129,1129,Paco Pujol,74,M,Conviviente,Enfermero,1739.79,Lima,Clientes Leales,82,2019-08-17,2026-06-28 16:57:12.401188,0.23
1130,1130,Elena Sanmartín,42,F,Casado,Administrador,2202.3,Trujillo,Campeones,83,2019-07-13,2026-06-28 16:57:12.401188,0.78
1131,1131,Juan Pablo Cabo,35,M,Soltero,Técnico,2192.54,Iquitos,Clientes Regulares,56,2021-10-07,2026-06-28 16:57:12.401188,0.14
1132,1132,Maximino Bustos,21,M,Viudo,Enfermero,2328.9,Chiclayo,En Riesgo,83,2019-07-14,2026-06-28 16:57:12.401188,0.64
1133,1133,Teresa Pujadas,28,F,Conviviente,Abogado,4761.07,Huancayo,En Riesgo,72,2020-06-19,2026-06-28 16:57:12.401188,0.2
1134,1134,Ernesto Viñas,57,M,Soltero,Empresario,2373.5,Cusco,Clientes Regulares,24,2024-06-25,2026-06-28 16:57:12.401188,0.64
1135,1135,Encarnacion Martorell,49,F,Viudo,Docente,1561.66,Lima,Campeones,22,2024-08-20,2026-06-28 16:57:12.401188,0.7
1136,1136,Ceferino Gaya,64,M,Casado,Comerciante,3224.24,Chiclayo,Clientes Regulares,2,2026-04-04,2026-06-28 16:57:12.401188,0.01
1137,1137,Fabián Gárate,55,M,Conviviente,Ingeniero,3691.11,Chiclayo,Clientes Regulares,22,2024-08-20,2026-06-28 16:57:12.401188,0.05
1138,1138,Isaías Mateo,20,M,Viudo,Arquitecto,865.61,Chiclayo,Clientes Regulares,38,2023-04-12,2026-06-28 16:57:12.401188,0.06
1139,1139,Ofelia Ortuño,48,F,Viudo,Contador,2587.48,Lima,Clientes Regulares,88,2019-02-06,2026-06-28 16:57:12.401188,0.09
1140,1140,Salomé Jiménez,52,F,Casado,Abogado,2753.71,Trujillo,Campeones,8,2025-10-10,2026-06-28 16:57:12.401188,0.61
1141,1141,Sebastian Cánovas,36,M,Soltero,Enfermero,1512.41,Huancayo,Clientes Regulares,14,2025-04-06,2026-06-28 16:57:12.401188,0.62
1142,1142,María Jesús Manrique,37,F,Conviviente,Técnico,4127.49,Iquitos,Clientes Leales,7,2025-11-20,2026-06-28 16:57:12.401188,0.02
1143,1143,Quirino Benet,19,M,Viudo,Abogado,1652.37,Trujillo,Clientes Leales,39,2023-03-15,2026-06-28 16:57:12.401188,0.94
1144,1144,Américo Domínguez,58,M,Soltero,Empresario,1949.53,Trujillo,Clientes Regulares,7,2025-11-23,2026-06-28 16:57:12.401188,0.01
1145,1145,Brígida Artigas,51,F,Divorciado,Técnico,1629.71,Iquitos,Clientes Regulares,61,2021-04-29,2026-06-28 16:57:12.401188,0.09
1146,1146,Evaristo Bru,52,M,Conviviente,Comerciante,1825.02,Lima,Clientes Regulares,74,2020-04-28,2026-06-28 16:57:12.401188,0.76
1147,1147,Galo Escolano,50,M,Soltero,Empresario,936.58,Trujillo,Clientes Leales,52,2022-01-30,2026-06-28 16:57:12.401188,0.67
1148,1148,Ángela Riba,47,F,Divorciado,Abogado,762.02,Huancayo,Campeones,96,2018-06-17,2026-06-28 16:57:12.401188,0.2
1149,1149,Victor Manuel Benitez,53,M,Casado,Comerciante,4706.52,Lima,Clientes Leales,92,2018-10-02,2026-06-28 16:57:12.401188,0.01
1150,1150,Joaquina Marquez,52,F,Conviviente,Técnico,1087.7,Lima,Clientes Regulares,14,2025-04-12,2026-06-28 16:57:12.401188,0.17
1151,1151,Fanny Lumbreras,66,F,Divorciado,Arquitecto,997.41,Huancayo,Clientes Regulares,58,2021-08-05,2026-06-28 16:57:12.401188,0.08
1152,1152,Emiliano Vélez,45,M,Divorciado,Comerciante,500.0,Piura,Clientes Regulares,94,2018-08-12,2026-06-28 16:57:12.401188,0.09
1153,1153,Rodrigo Jáuregui,49,M,Viudo,Técnico,1232.28,Cusco,Clientes Regulares,31,2023-11-28,2026-06-28 16:57:12.401188,0.04
1154,1154,Eulalia Sarabia,61,F,Conviviente,Comerciante,817.41,Huancayo,Campeones,62,2021-04-12,2026-06-28 16:57:12.401188,0.81
1155,1155,Modesta Arrieta,62,F,Soltero,Médico,4842.61,Chiclayo,En Riesgo,76,2020-02-11,2026-06-28 16:57:12.401188,0.67
1156,1156,Eric Ballesteros,75,M,Soltero,Abogado,3313.93,Arequipa,Clientes Regulares,63,2021-03-27,2026-06-28 16:57:12.401188,0.03
1157,1157,Rosalinda Carro,25,F,Casado,Contador,1196.44,Cusco,Campeones,81,2019-08-30,2026-06-28 16:57:12.401188,0.3
1158,1158,Abigaíl Mate,57,F,Conviviente,Abogado,6984.59,Piura,Campeones,62,2021-04-15,2026-06-28 16:57:12.401188,0.58
1159,1159,Augusto Cobo,40,M,Divorciado,Contador,3258.62,Lima,Clientes Leales,42,2022-12-24,2026-06-28 16:57:12.401188,0.11
1160,1160,Tamara Berrocal,19,F,Viudo,Economista,1487.87,Trujillo,Clientes Leales,31,2023-10-30,2026-06-28 16:57:12.401188,0.9
1161,1161,Modesta Muro,59,F,Conviviente,Administrador,500.0,Cusco,Campeones,57,2021-08-29,2026-06-28 16:57:12.401188,0.54
1162,1162,Amada Salom,71,F,Divorciado,Economista,7147.84,Lima,Clientes Regulares,41,2022-12-29,2026-06-28 16:57:12.401188,0.04
1281,1281,Silvia Priego,48,F,Soltero,Abogado,1958.87,Arequipa,,57,2021-09-24,2026-06-28 16:57:12.401188,1.0
1163,1163,Pascuala Ángel,75,F,Casado,Enfermero,785.45,Trujillo,Clientes Leales,78,2019-12-05,2026-06-28 16:57:12.401188,0.12
1164,1164,Isaura Fuentes,36,F,Divorciado,Enfermero,673.68,Lima,Clientes Regulares,81,2019-08-31,2026-06-28 16:57:12.401188,0.19
1165,1165,Ascensión Ibarra,57,F,Casado,Abogado,3339.39,Huancayo,Clientes Leales,6,2025-12-25,2026-06-28 16:57:12.401188,0.15
1166,1166,Fulgencio Torre,68,M,Soltero,Ingeniero,7815.4,Trujillo,Clientes Regulares,80,2019-10-23,2026-06-28 16:57:12.401188,0.09
1167,1167,Celia Franch,54,F,Divorciado,Abogado,4148.76,Lima,Campeones,42,2022-12-11,2026-06-28 16:57:12.401188,0.89
1168,1168,Fátima Valera,53,F,Divorciado,Abogado,2536.01,Trujillo,Clientes Leales,97,2018-05-23,2026-06-28 16:57:12.401188,0.48
1169,1169,Fanny Peñas,46,F,Soltero,Ingeniero,2583.38,Chiclayo,Clientes Leales,80,2019-10-28,2026-06-28 16:57:12.401188,0.11
1170,1170,Josefina Yáñez,49,F,Casado,Ingeniero,3017.09,Cusco,Clientes Regulares,40,2023-02-20,2026-06-28 16:57:12.401188,0.1
1171,1171,Pacífica Agudo,50,F,Viudo,Docente,2850.81,Iquitos,Campeones,14,2025-04-05,2026-06-28 16:57:12.401188,0.79
1172,1172,Francisca Méndez,60,F,Divorciado,Técnico,2140.33,Lima,Clientes Leales,25,2024-05-04,2026-06-28 16:57:12.401188,0.14
1173,1173,Jeremías Carballo,64,M,Conviviente,Médico,1924.69,Arequipa,Clientes Regulares,96,2018-06-14,2026-06-28 16:57:12.401188,0.67
1174,1174,Prudencio Clavero,19,M,Viudo,Comerciante,1741.4,Lima,Campeones,18,2024-12-04,2026-06-28 16:57:12.401188,0.85
1175,1175,Nicolás Rosado,38,M,Conviviente,Arquitecto,1150.12,Lima,Clientes Leales,20,2024-10-26,2026-06-28 16:57:12.401188,0.08
1176,1176,Carlito Ayala,68,M,Soltero,Arquitecto,1527.82,Piura,Clientes Regulares,75,2020-03-12,2026-06-28 16:57:12.401188,0.08
1177,1177,Ale Padilla,61,F,Casado,Enfermero,654.73,Trujillo,En Riesgo,90,2018-12-24,2026-06-28 16:57:12.401188,0.04
1178,1178,Eutimio Bautista,56,M,Divorciado,Empresario,1704.45,Lima,Clientes Regulares,33,2023-09-27,2026-06-28 16:57:12.401188,0.95
1179,1179,Aránzazu Arregui,63,F,Divorciado,Ingeniero,999.09,Arequipa,Clientes Regulares,52,2022-02-23,2026-06-28 16:57:12.401188,0.03
1180,1180,Consuela Rodrigo,40,F,Conviviente,Médico,932.48,Lima,Clientes Regulares,60,2021-06-15,2026-06-28 16:57:12.401188,0.06
1181,1181,Tatiana Tomás,64,F,Viudo,Docente,2014.12,Lima,Clientes Regulares,2,2026-04-26,2026-06-28 16:57:12.401188,0.0
1182,1182,Estrella Campoy,69,F,Casado,Economista,4168.04,Iquitos,Clientes Regulares,3,2026-03-04,2026-06-28 16:57:12.401188,0.07
1183,1183,Concepción Cabo,23,F,Viudo,Arquitecto,3136.9,Trujillo,Clientes Regulares,73,2020-05-01,2026-06-28 16:57:12.401188,0.07
1184,1184,Javier Millán,22,M,Soltero,Empresario,704.65,Huancayo,Clientes Regulares,51,2022-03-20,2026-06-28 16:57:12.401188,0.81
1185,1185,Priscila Ballesteros,35,F,Conviviente,Independiente,998.47,Lima,Clientes Regulares,78,2019-12-18,2026-06-28 16:57:12.401188,0.1
1186,1186,Olga Alsina,30,F,Conviviente,Enfermero,3179.45,Lima,Campeones,50,2022-04-13,2026-06-28 16:57:12.401188,0.24
1187,1187,Dulce Aliaga,70,F,Viudo,Arquitecto,1002.76,Piura,Clientes Regulares,23,2024-07-25,2026-06-28 16:57:12.401188,0.68
1188,1188,Plácido Nevado,32,M,Divorciado,Docente,1580.06,Huancayo,Campeones,101,2018-01-11,2026-06-28 16:57:12.401188,0.7
1189,1189,Elías Bru,71,M,Divorciado,Empresario,2515.01,Lima,Clientes Regulares,38,2023-04-20,2026-06-28 16:57:12.401188,0.94
1190,1190,Cornelio Calderon,49,M,Soltero,Médico,1011.3,Arequipa,Clientes Regulares,15,2025-03-26,2026-06-28 16:57:12.401188,0.03
1191,1191,Felipa Costa,49,F,Conviviente,Enfermero,1926.05,Iquitos,Clientes Regulares,21,2024-09-19,2026-06-28 16:57:12.401188,0.03
1192,1192,Samanta Diaz,45,F,Soltero,Comerciante,812.07,Cusco,Clientes Regulares,17,2025-01-16,2026-06-28 16:57:12.401188,0.04
1193,1193,Tatiana Badía,64,F,Casado,Economista,1260.39,Lima,En Riesgo,99,2018-03-13,2026-06-28 16:57:12.401188,0.15
1194,1194,Ezequiel Mora,27,M,Divorciado,Abogado,2190.47,Lima,Clientes Regulares,39,2023-03-04,2026-06-28 16:57:12.401188,0.7
1195,1195,Caridad Miró,35,F,Soltero,Docente,695.2,Arequipa,Clientes Leales,45,2022-09-15,2026-06-28 16:57:12.401188,0.79
1196,1196,Olegario Tejero,51,M,Casado,Independiente,2354.97,Lima,Clientes Leales,91,2018-11-11,2026-06-28 16:57:12.401188,0.88
1197,1197,Ainara Alemany,56,F,Divorciado,Administrador,1786.86,Arequipa,Clientes Regulares,28,2024-02-06,2026-06-28 16:57:12.401188,0.04
1198,1198,Sol Riba,35,F,Soltero,Arquitecto,2518.69,Iquitos,Clientes Leales,7,2025-10-29,2026-06-28 16:57:12.401188,0.02
1199,1199,José Ángel Vega,40,M,Conviviente,Docente,2068.02,Trujillo,Clientes Regulares,100,2018-02-22,2026-06-28 16:57:12.401188,0.07
1200,1200,Tamara Infante,67,F,Casado,Médico,4098.94,Lima,Clientes Regulares,46,2022-08-15,2026-06-28 16:57:12.401188,0.69
1201,1201,Emigdio Anglada,27,M,Conviviente,Economista,1949.12,Cusco,Clientes Regulares,72,2020-06-24,2026-06-28 16:57:12.401188,0.02
1202,1202,Fausto Figueroa,72,M,Viudo,Enfermero,1397.38,Lima,Clientes Leales,6,2025-12-28,2026-06-28 16:57:12.401188,0.75
1203,1203,Dionisia Mancebo,25,F,Divorciado,Docente,1945.7,Trujillo,Clientes Leales,99,2018-03-13,2026-06-28 16:57:12.401188,0.07
1204,1204,María Dolores Osorio,26,F,Casado,Técnico,2504.84,Arequipa,Clientes Leales,21,2024-09-13,2026-06-28 16:57:12.401188,0.86
1205,1205,Eliseo Oliveras,19,M,Casado,Técnico,1861.83,Lima,Clientes Regulares,71,2020-06-29,2026-06-28 16:57:12.401188,0.96
1206,1206,Toribio Alberdi,37,M,Soltero,Empresario,1852.62,Lima,Clientes Leales,73,2020-05-09,2026-06-28 16:57:12.401188,0.31
1207,1207,Isabel Bustamante,22,F,Soltero,Contador,1186.55,Lima,Clientes Leales,36,2023-06-07,2026-06-28 16:57:12.401188,0.15
1208,1208,Joan Aznar,20,M,Viudo,Médico,1214.71,Arequipa,Campeones,32,2023-10-05,2026-06-28 16:57:12.401188,0.19
1209,1209,Ignacio Estrada,20,M,Soltero,Independiente,779.33,Lima,Clientes Leales,61,2021-05-20,2026-06-28 16:57:12.401188,0.07
1210,1210,Pelayo Nieto,56,M,Casado,Administrador,5165.44,Trujillo,Clientes Leales,22,2024-08-03,2026-06-28 16:57:12.401188,0.22
1211,1211,Elena Borrell,19,F,Conviviente,Comerciante,857.21,Trujillo,Clientes Leales,82,2019-08-20,2026-06-28 16:57:12.401188,0.2
1212,1212,Mario Fabra,28,M,Conviviente,Economista,1193.04,Lima,Clientes Regulares,3,2026-03-04,2026-06-28 16:57:12.401188,0.0
1213,1213,Plácido Vélez,24,M,Casado,Docente,1174.92,Lima,En Riesgo,100,2018-02-27,2026-06-28 16:57:12.401188,0.81
1214,1214,Anacleto Jurado,75,M,Casado,Arquitecto,3093.18,Piura,Clientes Regulares,101,2018-01-18,2026-06-28 16:57:12.401188,0.15
1215,1215,Francisco Jose Salazar,41,M,Viudo,Administrador,1514.79,Lima,Clientes Regulares,22,2024-08-11,2026-06-28 16:57:12.401188,0.15
1216,1216,Eva María Cerdá,29,F,Casado,Arquitecto,3822.44,Lima,Clientes Regulares,50,2022-04-04,2026-06-28 16:57:12.401188,0.07
1217,1217,Eleuterio Carbonell,44,M,Viudo,Médico,1207.01,Cusco,Campeones,59,2021-07-11,2026-06-28 16:57:12.401188,0.39
1218,1218,Josefina Hervás,26,F,Conviviente,Técnico,2137.51,Lima,Clientes Leales,53,2022-01-19,2026-06-28 16:57:12.401188,0.17
1219,1219,Heliodoro Álvaro,23,M,Viudo,Docente,1095.31,Piura,Clientes Regulares,35,2023-07-16,2026-06-28 16:57:12.401188,0.04
1220,1220,Encarnación Perelló,56,F,Casado,Arquitecto,6549.14,Chiclayo,Clientes Regulares,9,2025-09-15,2026-06-28 16:57:12.401188,0.1
1221,1221,Ignacio Marco,36,M,Viudo,Administrador,886.64,Trujillo,Clientes Regulares,76,2020-02-13,2026-06-28 16:57:12.401188,0.06
1222,1222,Luz Tirado,29,F,Soltero,Empresario,2177.41,Piura,Clientes Leales,11,2025-07-24,2026-06-28 16:57:12.401188,0.39
1223,1223,Atilio Guardiola,51,M,Soltero,Abogado,2644.58,Chiclayo,Clientes Regulares,10,2025-08-03,2026-06-28 16:57:12.401188,0.15
1224,1224,Trinidad Valderrama,43,M,Casado,Médico,2317.58,Trujillo,Campeones,22,2024-08-15,2026-06-28 16:57:12.401188,0.21
1225,1225,Bernardita Abellán,30,F,Soltero,Contador,1617.81,Chiclayo,Clientes Regulares,74,2020-03-31,2026-06-28 16:57:12.401188,0.69
1226,1226,Adriana Jaén,64,F,Viudo,Comerciante,1672.55,Piura,Clientes Regulares,64,2021-02-14,2026-06-28 16:57:12.401188,0.16
1227,1227,Adora Manso,60,F,Conviviente,Docente,1856.2,Lima,Clientes Leales,47,2022-07-15,2026-06-28 16:57:12.401188,0.68
1228,1228,Yago Amigó,67,M,Divorciado,Enfermero,1655.4,Piura,Campeones,87,2019-03-19,2026-06-28 16:57:12.401188,0.75
1229,1229,Juan Márquez,32,M,Soltero,Técnico,3223.84,Lima,Campeones,83,2019-07-06,2026-06-28 16:57:12.401188,0.12
1230,1230,Sabas Múñiz,71,M,Casado,Empresario,6811.13,Iquitos,Clientes Leales,34,2023-08-03,2026-06-28 16:57:12.401188,0.12
1231,1231,Paz Pinto,61,F,Conviviente,Economista,1294.01,Lima,Clientes Regulares,81,2019-09-18,2026-06-28 16:57:12.401188,0.06
1232,1232,Martina Herrera,66,F,Viudo,Contador,794.82,Arequipa,Clientes Leales,12,2025-05-31,2026-06-28 16:57:12.401188,0.82
1233,1233,Matilde Moya,60,F,Conviviente,Comerciante,1714.76,Cusco,Clientes Leales,35,2023-07-02,2026-06-28 16:57:12.401188,0.26
1234,1234,Odalys Arco,51,F,Soltero,Empresario,8500.04,Piura,Clientes Regulares,97,2018-05-10,2026-06-28 16:57:12.401188,0.12
1235,1235,Jenny Rodriguez,38,F,Soltero,Ingeniero,1116.32,Lima,Clientes Regulares,42,2022-12-18,2026-06-28 16:57:12.401188,0.07
1236,1236,Régulo Ariza,53,M,Viudo,Empresario,4834.2,Lima,Clientes Regulares,61,2021-05-26,2026-06-28 16:57:12.401188,0.81
1237,1237,Néstor Oliveras,37,M,Conviviente,Administrador,4947.41,Piura,Clientes Regulares,36,2023-06-20,2026-06-28 16:57:12.401188,0.03
1238,1238,Domitila Piñol,60,F,Viudo,Arquitecto,1297.05,Lima,Clientes Regulares,9,2025-09-08,2026-06-28 16:57:12.401188,0.04
1239,1239,Calista Bosch,50,F,Viudo,Economista,2543.74,Chiclayo,Clientes Regulares,49,2022-05-23,2026-06-28 16:57:12.401188,0.04
1240,1240,Griselda Estévez,57,F,Divorciado,Ingeniero,4803.2,Lima,Clientes Leales,54,2021-12-15,2026-06-28 16:57:12.401188,0.08
1241,1241,Soledad Mancebo,55,F,Divorciado,Independiente,1440.18,Iquitos,Campeones,84,2019-06-10,2026-06-28 16:57:12.401188,0.16
1242,1242,Luisina Albero,19,F,Soltero,Empresario,1600.15,Trujillo,Campeones,55,2021-10-29,2026-06-28 16:57:12.401188,0.25
1243,1243,Joaquín Almazán,40,M,Casado,Contador,1275.37,Lima,Clientes Regulares,54,2021-12-09,2026-06-28 16:57:12.401188,0.53
1244,1244,Jeremías Perera,59,M,Soltero,Docente,983.53,Lima,Clientes Leales,22,2024-08-24,2026-06-28 16:57:12.401188,0.24
1245,1245,Teodora Peláez,39,F,Soltero,Enfermero,1224.68,Huancayo,Clientes Leales,99,2018-03-22,2026-06-28 16:57:12.401188,0.42
1246,1246,Esther Viana,73,F,Divorciado,Ingeniero,867.52,Piura,Clientes Regulares,25,2024-05-15,2026-06-28 16:57:12.401188,0.19
1247,1247,Olivia Madrigal,54,F,Conviviente,Empresario,1845.4,Trujillo,Clientes Leales,59,2021-07-20,2026-06-28 16:57:12.401188,0.87
1248,1248,Hernando Rosell,54,M,Casado,Comerciante,1139.13,Piura,Clientes Regulares,36,2023-06-24,2026-06-28 16:57:12.401188,0.01
1249,1249,René Buendía,50,M,Conviviente,Docente,2080.31,Trujillo,Clientes Leales,56,2021-10-22,2026-06-28 16:57:12.401188,0.74
1250,1250,Ernesto Fernández,45,M,Conviviente,Contador,710.85,Arequipa,En Riesgo,34,2023-07-29,2026-06-28 16:57:12.401188,0.13
1251,1251,Dionisia Valera,34,F,Casado,Economista,2205.1,Lima,Clientes Regulares,61,2021-05-02,2026-06-28 16:57:12.401188,0.39
1252,1252,Ramona Cervantes,63,F,Divorciado,Médico,2981.31,Iquitos,Clientes Regulares,89,2019-01-24,2026-06-28 16:57:12.401188,0.28
1253,1253,Margarita Calvet,69,F,Casado,Comerciante,546.62,Lima,Clientes Regulares,37,2023-05-01,2026-06-28 16:57:12.401188,0.81
1254,1254,Adelia Amat,59,F,Viudo,Administrador,2262.97,Cusco,Clientes Regulares,33,2023-08-30,2026-06-28 16:57:12.401188,0.01
1255,1255,Bárbara Sánchez,38,F,Divorciado,Economista,3776.68,Cusco,Clientes Regulares,46,2022-08-25,2026-06-28 16:57:12.401188,0.04
1256,1256,Aristides Nogueira,47,M,Soltero,Administrador,874.99,Cusco,Clientes Leales,28,2024-02-21,2026-06-28 16:57:12.401188,0.82
1257,1257,Marcia Rodríguez,73,F,Casado,Administrador,4932.21,Piura,Clientes Regulares,24,2024-06-20,2026-06-28 16:57:12.401188,0.02
1258,1258,Nereida Sans,35,F,Conviviente,Técnico,2324.85,Huancayo,Clientes Leales,30,2023-12-23,2026-06-28 16:57:12.401188,0.12
1259,1259,Paloma Plana,21,F,Viudo,Abogado,1184.4,Lima,Clientes Leales,74,2020-04-01,2026-06-28 16:57:12.401188,0.12
1260,1260,Joaquina Burgos,27,F,Viudo,Comerciante,1748.54,Lima,Clientes Leales,61,2021-05-14,2026-06-28 16:57:12.401188,0.19
1261,1261,Salud Berrocal,58,F,Divorciado,Administrador,2527.53,Lima,Clientes Leales,46,2022-08-17,2026-06-28 16:57:12.401188,0.06
1262,1262,Amílcar Perelló,34,M,Viudo,Contador,1892.4,Lima,Clientes Leales,21,2024-09-28,2026-06-28 16:57:12.401188,0.18
1263,1263,Felipe Bonet,27,M,Divorciado,Enfermero,2498.02,Piura,Campeones,98,2018-04-24,2026-06-28 16:57:12.401188,0.46
1264,1264,Jose Antonio Castro,53,M,Casado,Abogado,1040.64,Arequipa,Clientes Leales,45,2022-09-25,2026-06-28 16:57:12.401188,0.08
1265,1265,Dominga Barba,26,F,Conviviente,Abogado,2001.43,Huancayo,Clientes Regulares,67,2020-11-24,2026-06-28 16:57:12.401188,0.95
1266,1266,Maricruz Solano,72,F,Soltero,Ingeniero,774.15,Lima,Clientes Regulares,4,2026-02-07,2026-06-28 16:57:12.401188,0.01
1267,1267,Hernando Salas,38,M,Viudo,Comerciante,1691.32,Huancayo,Campeones,61,2021-05-05,2026-06-28 16:57:12.401188,0.72
1268,1268,Alfredo Paredes,60,M,Casado,Médico,1051.17,Iquitos,Clientes Regulares,48,2022-06-14,2026-06-28 16:57:12.401188,0.02
1269,1269,Lorenza Arnau,65,F,Viudo,Médico,1162.91,Lima,Clientes Leales,85,2019-05-10,2026-06-28 16:57:12.401188,0.05
1270,1270,Celia Fortuny,56,F,Conviviente,Técnico,3795.82,Chiclayo,Clientes Leales,59,2021-07-07,2026-06-28 16:57:12.401188,0.11
1271,1271,Raimundo Uría,69,M,Casado,Médico,3479.99,Lima,Clientes Regulares,44,2022-09-29,2026-06-28 16:57:12.401188,0.08
1272,1272,Jordana Paz,31,F,Divorciado,Economista,2605.77,Lima,Clientes Regulares,42,2022-12-06,2026-06-28 16:57:12.401188,0.02
1273,1273,Iván Ramos,49,M,Divorciado,Arquitecto,938.81,Chiclayo,Clientes Regulares,51,2022-03-15,2026-06-28 16:57:12.401188,0.03
1274,1274,Ligia Bonilla,48,F,Casado,Comerciante,1495.41,Piura,Clientes Regulares,68,2020-10-06,2026-06-28 16:57:12.401188,0.02
